user_id,age,gender,city,monthly_income,credit_score,employment_status,created_at
U001840,34,M,San Darío los altos,6824.49,658,Salaried,2024-09-04
U001841,45,M,Vieja Finlandia,14871.72,736,Self-Employed,2025-11-09
U001842,48,M,Nueva Brasil,19184.48,659,Salaried,2025-07-28
U001843,59,M,San Cristina de la Montaña,59344.45,749,Salaried,2025-10-05
U001844,65,M,San Ariadna de la Montaña,28716.71,705,Salaried,2023-11-27
U001845,35,F,Nueva Turkmenistán,18398.34,719,Salaried,2025-04-11
U001846,54,M,San Lorena los altos,27747.94,747,Salaried,2025-08-10
U001847,44,F,San Carmen de la Montaña,22546.12,681,Salaried,2024-03-12
U001848,30,F,San Octavio los bajos,9480.12,687,Salaried,2024-10-07
U001849,59,M,Nueva Santa Lucía,23385.63,693,Self-Employed,2025-05-12
U001850,28,F,Nueva Ucrania,25313.75,747,Self-Employed,2024-12-14
U001851,69,F,Vieja Japón,7709.49,658,Self-Employed,2024-10-12
U001852,46,M,Nueva Egipto,12280.59,697,Retired,2024-02-21
U001853,32,M,Vieja Reino Unido de Gran Bretaña e Irlanda del Norte,9752.31,729,Self-Employed,2024-12-20
U001854,27,M,Vieja Serbia,17230.56,682,Salaried,2025-04-17
U001855,21,M,Vieja Bahamas,5644.6,613,Retired,2024-04-20
U001856,27,F,Nueva Timor-Leste,15813.28,594,Salaried,2025-09-07
U001857,62,M,San Miriam de la Montaña,24528.29,699,Salaried,2024-03-25
U001858,48,M,Nueva Sri Lanka,93513.0,850,Salaried,2024-08-30
U001859,65,M,San Enrique los bajos,11981.64,690,Salaried,2024-06-04
U001860,51,F,San Sergio los bajos,24278.56,767,Salaried,2023-12-25
U001861,57,M,Nueva Qatar,4999.95,612,Self-Employed,2024-04-06
U001862,60,M,Nueva Nigeria,9198.35,712,Salaried,2024-12-25
U001863,75,M,Nueva Fiji,17999.95,748,Salaried,2025-06-04
U001864,21,F,San Rosalia los altos,6504.06,574,Salaried,2024-08-01
U001865,62,F,San Elvia los altos,22355.07,670,Salaried,2025-04-30
U001866,59,M,San Estela de la Montaña,3979.48,689,Salaried,2024-08-01
U001867,60,F,Nueva Fiji,21502.09,696,Self-Employed,2025-06-17
U001868,60,F,San Elvira los bajos,10150.63,683,Unemployed,2025-10-14
U001869,19,F,Nueva Namibia,10696.27,616,Unemployed,2025-02-18
U001870,59,F,San Ana los bajos,8700.99,709,Salaried,2024-03-13
U001871,42,M,Vieja Dinamarca,16203.9,693,Retired,2024-09-17
U001872,49,M,San Celia los bajos,7353.35,674,Salaried,2025-06-03
U001873,50,F,Vieja Grecia,3618.31,685,Salaried,2024-04-27
U001874,63,M,San Carolina de la Montaña,31486.51,654,Salaried,2025-05-12
U001875,51,F,Vieja Chad,9399.8,698,Salaried,2024-02-16
U001876,43,M,San María José los bajos,28330.82,681,Salaried,2024-04-02
U001877,61,F,San Estefanía los bajos,8818.88,610,Salaried,2025-03-04
U001878,37,M,Nueva República Dominicana,14215.14,764,Retired,2025-01-24
U001879,50,F,Nueva Malasia,15778.68,689,Self-Employed,2025-09-17
U001880,58,F,San Esmeralda los altos,16207.82,694,Unemployed,2024-11-23
U001881,74,M,San Germán de la Montaña,8202.48,728,Retired,2025-06-11
U001882,35,M,San Fernando de la Montaña,15297.69,683,Salaried,2024-08-02
U001883,75,F,San Ricardo de la Montaña,7441.15,747,Self-Employed,2025-10-14
U001884,23,F,Nueva Malawi,19906.9,659,Salaried,2023-12-26
U001885,61,M,Vieja Vanuatu,24369.68,684,Salaried,2025-07-10
U001886,54,M,Vieja Polonia,8356.52,654,Salaried,2024-09-23
U001887,37,F,San Berta los bajos,4616.35,691,Salaried,2024-12-10
U001888,26,M,Nueva República de Corea,4452.91,618,Self-Employed,2025-06-28
U001889,55,M,Vieja España,3845.45,677,Unemployed,2024-03-04
U001890,37,M,San Gustavo de la Montaña,12207.52,667,Salaried,2025-04-08
U001891,67,M,Nueva Nicaragua,7147.04,643,Self-Employed,2025-04-24
U001892,54,M,San Cynthia los altos,17652.31,672,Salaried,2024-11-12
U001893,53,M,Vieja Mozambique,16152.26,657,Salaried,2025-07-13
U001894,71,M,Vieja Dominicana,14892.87,752,Self-Employed,2025-07-27
U001895,66,F,San Socorro los bajos,18990.6,685,Unemployed,2025-05-21
U001896,44,F,Nueva Líbano,15588.98,677,Salaried,2025-10-15
U001897,65,F,San Olga de la Montaña,13423.04,682,Salaried,2024-07-09
U001898,30,M,San Genaro los altos,12105.3,685,Salaried,2025-03-11
U001899,19,F,Nueva San Vicente y las Granadinas,7361.25,626,Self-Employed,2025-10-06
U001900,57,M,San Anabel los altos,5807.32,620,Salaried,2025-10-28
U001901,32,M,San Amelia de la Montaña,6435.79,678,Salaried,2024-09-14
U001902,62,F,San Martha los altos,7819.12,709,Salaried,2023-12-23
U001903,72,F,San Josefina de la Montaña,13640.9,620,Self-Employed,2025-04-08
U001904,41,M,Nueva Chile,19791.06,722,Unemployed,2024-08-08
U001905,49,F,Nueva Sudáfrica,7359.02,698,Salaried,2024-11-27
U001906,30,M,Nueva Irlanda,7991.24,676,Salaried,2024-08-21
U001907,66,M,San Nadia los altos,6256.03,617,Retired,2024-10-15
U001908,44,M,San Ana de la Montaña,10618.04,677,Self-Employed,2024-09-06
U001909,30,M,San María Cristina los bajos,10523.77,628,Salaried,2024-12-15
U001910,46,F,Vieja Turquía,10509.77,694,Self-Employed,2025-01-08
U001911,73,F,San María Cristina los altos,13004.67,706,Unemployed,2024-09-02
U001912,45,F,Nueva Montenegro,8936.78,728,Self-Employed,2024-01-28
U001913,56,F,Vieja Dinamarca,6596.51,704,Self-Employed,2024-07-02
U001914,43,M,Nueva Côte d'Ivoire,27150.06,717,Salaried,2024-06-23
U001915,46,F,Nueva Omán,11831.08,663,Self-Employed,2024-03-17
U001916,20,M,Nueva Haití,24875.85,627,Salaried,2024-10-10
U001917,43,M,Vieja Jamaica,7464.59,663,Salaried,2024-10-13
U001918,51,M,San Verónica de la Montaña,28073.81,718,Salaried,2024-07-05
U001919,46,F,Nueva Antigua y Barbuda,7473.9,668,Unemployed,2025-09-29
U001920,67,F,Vieja Malasia,9241.01,664,Salaried,2025-02-13
U001921,45,F,San Vanesa los altos,24036.62,641,Self-Employed,2025-07-25
U001922,21,M,San Mercedes los altos,35075.86,728,Salaried,2025-04-22
U001923,59,F,San María José los bajos,25706.96,686,Salaried,2025-02-04
U001924,50,M,Vieja Croacia,12210.31,629,Salaried,2025-07-27
U001925,55,M,San Esperanza los bajos,9751.76,706,Salaried,2024-09-05
U001926,38,F,San Amanda de la Montaña,29075.11,653,Salaried,2024-08-22
U001927,47,M,San María Eugenia de la Montaña,10728.9,678,Unemployed,2025-03-16
U001928,23,F,Vieja Djibouti,5782.12,690,Salaried,2024-04-06
U001929,59,M,Nueva Fiji,8652.52,680,Self-Employed,2024-02-20
U001930,25,M,Vieja República Dominicana,10186.62,641,Salaried,2024-02-28
U001931,46,F,San Francisca los bajos,13303.37,677,Salaried,2024-04-13
U001932,63,F,Nueva Suiza,10688.09,663,Self-Employed,2024-07-25
U001933,50,M,San Concepción los bajos,16182.97,757,Salaried,2024-11-04
U001934,42,M,Vieja Camboya,14529.44,725,Self-Employed,2025-11-05
U001935,39,M,Vieja Omán,5801.47,681,Salaried,2025-07-10
U001936,27,M,Vieja Iraq,6915.9,611,Self-Employed,2024-03-22
U001937,21,F,Vieja Sri Lanka,8573.04,716,Salaried,2025-05-22
U001938,64,F,San Mario los bajos,23623.79,715,Salaried,2025-06-29
U001939,29,M,Vieja Israel,5326.13,661,Unemployed,2025-05-10
U001940,30,M,Vieja Australia,16010.82,688,Self-Employed,2024-03-09
U001941,34,M,Vieja Arabia Saudita,4419.24,635,Salaried,2024-09-28
U001942,72,F,Vieja Kazajstán,12855.84,720,Salaried,2024-02-01
U001943,18,F,San Anabel los altos,3577.16,656,Salaried,2025-04-03
U001944,55,F,Nueva Guinea,14557.03,726,Salaried,2024-04-22
U001945,46,M,Nueva Qatar,20246.04,716,Self-Employed,2025-09-11
U001946,18,M,San Zoé los altos,8267.07,590,Unemployed,2024-01-28
U001947,35,M,San Eloisa los bajos,10553.03,718,Salaried,2024-07-25
U001948,27,M,Vieja Liechtenstein,30824.73,722,Self-Employed,2024-03-15
U001949,20,M,San José Eduardo los bajos,17285.18,692,Unemployed,2024-09-06
U001950,60,F,Vieja Jamaica,9569.43,684,Salaried,2024-08-20
U001951,23,M,San Marisela los altos,36367.9,660,Salaried,2024-01-29
U001952,29,M,Vieja Vietman,35202.32,686,Self-Employed,2024-10-09
U001953,57,M,San Graciela de la Montaña,29592.0,651,Retired,2025-08-08
U001954,65,F,San Linda de la Montaña,18987.62,672,Retired,2025-08-31
U001955,23,F,Nueva Eslovaquia,5714.94,675,Salaried,2024-07-14
U001956,75,F,San Ofelia los bajos,24481.75,678,Self-Employed,2024-01-12
U001957,66,F,San Augusto de la Montaña,5434.87,684,Self-Employed,2024-10-05
U001958,22,F,San Linda de la Montaña,12676.93,695,Salaried,2025-01-26
U001959,25,F,San Raquel de la Montaña,23617.82,683,Salaried,2024-04-24
U001960,44,M,Vieja Guyana,40672.28,721,Self-Employed,2025-01-25
U001961,57,M,San Alma los bajos,10852.43,624,Salaried,2025-08-31
U001962,64,M,San Miguel los altos,11411.81,679,Salaried,2025-06-18
U001963,62,F,San Esparta de la Montaña,23770.08,723,Salaried,2025-07-28
U001964,72,F,Nueva Ghana,6583.87,699,Salaried,2024-07-12
U001965,54,F,San Carlota los altos,19988.63,758,Retired,2025-04-22
U001966,57,F,San Lorena de la Montaña,22754.14,731,Salaried,2024-12-08
U001967,58,F,Nueva Cabo Verde,13850.15,708,Salaried,2025-07-07
U001968,29,M,San Miguel de la Montaña,28274.14,639,Self-Employed,2025-03-01
U001969,30,M,San Roberto los bajos,10832.83,644,Salaried,2025-02-03
U001970,47,M,San Francisco Javier los altos,16772.43,739,Self-Employed,2025-05-07
U001971,31,F,San Carla los bajos,9337.7,579,Salaried,2024-12-24
U001972,39,F,Vieja Costa Rica,10432.36,716,Salaried,2025-02-15
U001973,58,M,Nueva Iraq,18445.54,714,Salaried,2024-11-14
U001974,30,F,Vieja Costa Rica,11293.74,625,Salaried,2024-01-02
U001975,22,F,San Jorge Luis los bajos,18199.99,645,Salaried,2025-03-30
U001976,53,F,San Amanda los bajos,49536.15,748,Self-Employed,2024-07-05
U001977,25,F,Nueva Serbia,9429.62,647,Salaried,2024-04-12
U001978,64,M,Nueva República Árabe Siria,12635.09,685,Self-Employed,2024-07-29
U001979,30,F,San Hermelinda los bajos,26110.69,698,Self-Employed,2025-05-07
U001980,61,F,San Beatriz los altos,8612.94,764,Retired,2025-02-14
U001981,69,M,San Claudio de la Montaña,13760.88,729,Self-Employed,2024-03-07
U001982,48,M,San José Emilio los bajos,9274.87,697,Self-Employed,2024-10-07
U001983,75,F,San Dalia de la Montaña,16101.47,628,Salaried,2024-05-09
U001984,70,F,Nueva Ecuador,44764.25,781,Retired,2025-07-31
U001985,21,F,Vieja Montenegro,10526.83,626,Salaried,2025-11-02
U001986,61,F,Nueva Canadá,16457.51,700,Salaried,2025-11-08
U001987,19,M,Vieja Japón,16537.76,683,Salaried,2024-07-21
U001988,39,F,San Clara los bajos,18101.4,745,Salaried,2025-10-13
U001989,27,F,San Débora los altos,18785.9,640,Self-Employed,2024-07-15
U001990,39,F,Nueva Estados Unidos de América,30258.66,765,Self-Employed,2024-02-29
U001991,71,M,Nueva India,88542.15,729,Salaried,2024-02-27
U001992,42,M,Nueva Benin,15455.64,603,Salaried,2024-10-16
U001993,73,F,Nueva Angola,18618.1,683,Self-Employed,2025-07-15
U001994,38,M,San Luis Manuel de la Montaña,42364.56,680,Salaried,2024-04-22
U001995,23,F,Nueva Sudán del Sur,4848.82,647,Unemployed,2024-12-24
U001996,41,F,Vieja Cabo Verde,4083.49,704,Self-Employed,2025-10-27
U001997,37,M,San Alvaro de la Montaña,3869.77,673,Salaried,2024-07-13
U001998,29,M,Nueva Camboya,3840.33,655,Salaried,2025-11-05
U001999,20,M,Nueva Dominicana,35811.59,710,Retired,2025-04-25
