user_id,product_id,interaction_type,implicit_rating,timestamp
U001219,P0099,add_to_cart,3,2025-01-03 10:39:20
U001312,P0011,click,2,2025-05-21 22:40:05
U001846,P0057,view,1,2025-05-03 15:58:11
U001631,P0012,click,2,2025-10-04 16:31:22
U000370,P0050,view,1,2025-05-06 17:56:35
U001439,P0029,view,1,2025-01-19 07:13:30
U000762,P0029,click,2,2024-12-03 14:55:06
U000262,P0054,add_to_cart,3,2025-03-12 19:53:58
U000561,P0060,view,1,2025-05-19 06:31:43
U001367,P0065,click,2,2025-01-08 09:52:23
U000816,P0032,view,1,2025-06-29 21:01:22
U001837,P0018,click,2,2025-04-22 23:57:29
U001823,P0079,view,1,2024-11-27 00:55:24
U000918,P0098,view,1,2025-07-06 05:13:12
U000009,P0073,click,2,2025-03-20 08:09:19
U001351,P0094,add_to_cart,3,2024-12-05 23:53:40
U001848,P0034,view,1,2025-07-31 07:03:52
U000281,P0034,view,1,2025-08-02 08:35:18
U000340,P0090,view,1,2025-11-04 15:38:09
U000724,P0088,view,1,2025-08-04 23:40:52
U000679,P0045,view,1,2025-07-21 11:52:49
U000192,P0034,view,1,2025-05-14 09:03:40
U001580,P0017,view,1,2024-12-09 07:34:12
U001310,P0013,view,1,2025-11-10 10:23:46
U001364,P0006,click,2,2025-11-10 00:36:37
U000904,P0062,add_to_cart,3,2025-04-09 12:30:25
U000944,P0081,view,1,2025-01-15 20:36:57
U000954,P0077,conversion,5,2025-05-23 11:25:24
U000766,P0088,click,2,2025-10-31 11:00:09
U001761,P0016,view,1,2025-08-30 13:40:11
U000191,P0064,click,2,2025-05-19 18:20:46
U001450,P0032,click,2,2025-03-10 07:08:44
U001383,P0041,click,2,2024-11-26 07:13:05
U001105,P0014,click,2,2025-01-23 05:48:41
U001507,P0000,view,1,2025-04-10 16:39:46
U001111,P0061,view,1,2025-06-05 04:30:03
U000883,P0063,click,2,2025-10-21 03:12:57
U001698,P0073,view,1,2025-10-23 03:31:16
U000427,P0030,click,2,2025-06-06 04:25:45
U001206,P0075,conversion,5,2025-02-12 14:49:34
U000880,P0045,view,1,2025-04-07 05:34:56
U001787,P0079,add_to_cart,3,2025-11-08 06:35:37
U000339,P0043,view,1,2025-08-24 00:42:12
U001111,P0085,view,1,2025-06-14 16:05:11
U000887,P0035,view,1,2025-04-23 11:05:44
U001064,P0042,click,2,2025-06-10 00:08:25
U001608,P0045,click,2,2024-12-17 03:13:56
U001086,P0024,add_to_cart,3,2025-01-29 12:38:30
U001108,P0021,conversion,5,2025-08-04 11:49:24
U000656,P0089,view,1,2025-01-20 13:23:19
U001625,P0061,view,1,2025-04-08 09:51:04
U001614,P0022,view,1,2025-08-04 11:57:19
U001040,P0034,view,1,2025-08-29 01:43:40
U000256,P0084,click,2,2025-06-29 11:07:50
U000344,P0046,view,1,2025-04-03 12:38:06
U000443,P0099,click,2,2025-05-20 04:53:35
U000653,P0094,view,1,2025-08-27 12:11:43
U001609,P0074,view,1,2025-10-22 05:32:26
U001137,P0020,view,1,2025-09-24 06:45:33
U001780,P0044,view,1,2025-01-16 03:28:26
U000217,P0068,view,1,2025-03-10 20:31:52
U001493,P0084,add_to_cart,3,2025-09-23 14:34:45
U000830,P0021,click,2,2025-09-14 22:13:51
U000614,P0057,view,1,2025-08-05 11:21:19
U000842,P0024,click,2,2025-03-20 09:43:27
U000515,P0023,click,2,2025-11-16 09:38:31
U000185,P0021,click,2,2025-04-24 17:53:41
U000503,P0035,view,1,2024-12-19 05:58:38
U001166,P0073,view,1,2025-11-13 13:26:36
U000023,P0001,click,2,2025-10-14 17:17:37
U001341,P0053,view,1,2025-07-31 07:17:52
U001702,P0088,view,1,2025-05-29 15:02:24
U000275,P0052,view,1,2025-04-17 23:39:33
U000537,P0043,add_to_cart,3,2025-05-24 23:15:47
U000107,P0074,view,1,2025-07-16 01:04:04
U000397,P0023,view,1,2025-08-05 16:16:31
U001712,P0036,click,2,2025-01-31 19:25:32
U000038,P0091,view,1,2025-07-04 11:17:06
U000153,P0006,click,2,2025-08-24 21:54:48
U000172,P0073,view,1,2025-11-17 22:19:18
U000759,P0097,view,1,2025-06-07 15:36:40
U001268,P0022,view,1,2025-09-19 21:26:46
U000610,P0059,view,1,2025-08-05 15:39:13
U001944,P0075,view,1,2025-06-14 19:36:43
U001745,P0000,click,2,2025-03-03 10:22:28
U000859,P0002,add_to_cart,3,2025-01-12 00:30:47
U000294,P0059,view,1,2025-08-20 17:53:19
U000076,P0041,view,1,2025-03-28 14:49:33
U000819,P0014,add_to_cart,3,2025-07-09 10:42:44
U001532,P0053,add_to_cart,3,2025-07-06 06:57:35
U000112,P0060,conversion,5,2025-04-06 22:41:44
U001782,P0016,view,1,2025-07-07 18:05:05
U000447,P0090,click,2,2025-07-20 13:29:50
U001923,P0045,view,1,2025-10-11 01:18:49
U001172,P0041,view,1,2025-04-28 13:39:29
U000355,P0025,view,1,2024-12-19 00:00:39
U000184,P0056,add_to_cart,3,2024-12-10 04:58:58
U001349,P0018,add_to_cart,3,2024-12-04 05:22:35
U001378,P0014,view,1,2025-10-19 15:43:09
U001776,P0025,click,2,2025-09-03 09:07:35
U000234,P0001,click,2,2025-01-23 13:52:30
U001623,P0079,view,1,2025-02-20 17:51:13
U001459,P0011,conversion,5,2024-12-30 06:02:06
U000613,P0017,add_to_cart,3,2025-08-08 02:53:41
U001465,P0012,view,1,2025-01-03 00:15:33
U000565,P0036,view,1,2025-06-04 17:16:27
U001533,P0025,view,1,2025-11-20 13:54:15
U000950,P0060,click,2,2025-08-13 13:57:20
U000795,P0066,view,1,2025-05-26 18:42:14
U001947,P0053,add_to_cart,3,2025-03-28 10:56:13
U001540,P0004,view,1,2025-09-13 21:04:51
U001418,P0026,click,2,2025-02-20 16:16:17
U001237,P0037,view,1,2025-09-18 11:22:55
U001996,P0005,add_to_cart,3,2025-10-02 18:29:46
U001802,P0054,add_to_cart,3,2025-11-13 23:46:22
U000969,P0041,add_to_cart,3,2025-09-03 06:58:42
U000204,P0065,click,2,2025-09-27 17:47:18
U000040,P0011,add_to_cart,3,2025-02-22 15:38:42
U001012,P0079,click,2,2025-01-02 16:54:31
U000386,P0022,view,1,2025-11-07 04:54:13
U000374,P0005,add_to_cart,3,2025-10-30 19:26:54
U000587,P0071,view,1,2025-01-29 07:59:29
U000630,P0034,click,2,2025-09-01 13:11:08
U000159,P0098,view,1,2025-11-04 08:39:46
U000448,P0034,view,1,2025-04-20 22:07:49
U001599,P0042,click,2,2025-09-12 06:54:32
U001026,P0049,click,2,2025-05-04 21:25:12
U000918,P0072,click,2,2025-11-15 23:22:43
U000022,P0021,view,1,2024-12-17 18:11:02
U000600,P0098,click,2,2024-12-16 19:24:40
U001526,P0028,view,1,2025-07-18 09:34:05
U001558,P0017,view,1,2025-02-28 00:53:30
U001162,P0005,view,1,2025-01-06 05:11:09
U000957,P0022,view,1,2024-12-07 06:58:35
U000888,P0093,click,2,2025-10-17 14:58:42
U000129,P0083,view,1,2025-09-10 00:06:48
U001960,P0000,click,2,2024-12-21 01:31:10
U000465,P0064,add_to_cart,3,2025-05-13 05:33:23
U001281,P0040,view,1,2025-09-15 05:10:08
U001932,P0034,view,1,2025-04-17 03:08:52
U000800,P0092,view,1,2025-07-16 07:30:47
U000657,P0099,click,2,2025-07-25 22:18:00
U000032,P0004,click,2,2025-10-15 05:54:45
U000451,P0061,click,2,2024-12-04 04:47:42
U000536,P0086,view,1,2025-11-16 10:19:51
U000624,P0062,add_to_cart,3,2025-01-29 08:38:14
U001300,P0052,click,2,2025-03-27 11:38:02
U000601,P0028,view,1,2025-01-03 13:41:10
U001958,P0066,view,1,2025-08-21 02:48:31
U000434,P0058,view,1,2025-05-16 07:56:47
U001490,P0048,view,1,2025-04-18 09:58:11
U001541,P0057,add_to_cart,3,2025-01-13 11:52:55
U001972,P0044,add_to_cart,3,2025-07-28 07:10:20
U000525,P0053,add_to_cart,3,2025-07-03 14:13:37
U000269,P0086,add_to_cart,3,2025-06-26 20:52:22
U001546,P0029,view,1,2025-02-08 07:52:22
U001893,P0008,view,1,2025-02-06 18:26:11
U000608,P0088,view,1,2025-02-28 19:38:11
U000763,P0066,click,2,2025-06-01 11:37:29
U001169,P0004,add_to_cart,3,2025-05-11 16:08:49
U000305,P0057,view,1,2025-08-13 09:32:40
U001424,P0021,click,2,2025-03-13 20:45:32
U000225,P0001,click,2,2025-02-18 07:59:35
U000630,P0042,view,1,2025-02-08 21:27:55
U000930,P0083,add_to_cart,3,2025-09-06 23:35:19
U001151,P0049,view,1,2025-01-24 16:59:50
U001999,P0030,view,1,2025-05-10 07:58:24
U001541,P0054,view,1,2025-10-04 19:43:50
U001842,P0004,view,1,2025-06-16 00:27:52
U000507,P0056,view,1,2025-10-02 19:35:03
U000870,P0075,click,2,2025-09-25 13:35:09
U000432,P0003,view,1,2025-02-05 10:32:23
U001320,P0056,click,2,2024-12-26 03:57:42
U000045,P0051,view,1,2025-07-06 19:51:08
U001620,P0015,click,2,2024-12-02 04:10:28
U000277,P0023,click,2,2025-07-25 01:59:45
U000861,P0052,add_to_cart,3,2025-08-09 10:33:34
U000973,P0073,click,2,2024-12-30 02:55:08
U001589,P0010,click,2,2025-02-09 19:20:23
U001579,P0065,view,1,2024-12-05 16:01:29
U001325,P0064,view,1,2025-10-03 08:02:33
U000446,P0064,click,2,2025-01-16 08:21:04
U001384,P0076,add_to_cart,3,2025-11-04 16:17:19
U000095,P0049,view,1,2024-11-24 19:01:07
U000420,P0073,view,1,2025-04-11 09:33:52
U000623,P0087,add_to_cart,3,2025-09-19 12:00:38
U001426,P0065,click,2,2025-04-30 05:18:13
U001778,P0064,click,2,2025-07-01 11:06:23
U000818,P0003,click,2,2025-06-23 00:42:56
U000644,P0081,view,1,2025-10-24 11:51:16
U000044,P0085,click,2,2024-12-20 16:58:35
U001169,P0017,view,1,2025-04-04 01:52:21
U000241,P0088,view,1,2025-02-02 17:22:29
U000537,P0082,add_to_cart,3,2025-08-14 18:16:49
U000865,P0097,click,2,2025-09-02 06:05:34
U000159,P0069,add_to_cart,3,2025-11-11 13:14:28
U001398,P0092,view,1,2025-09-01 14:18:26
U000833,P0050,view,1,2025-07-30 04:15:09
U001718,P0007,click,2,2025-06-15 20:58:11
U000823,P0097,view,1,2025-06-03 10:54:13
U001906,P0086,add_to_cart,3,2025-02-04 14:25:02
U000030,P0060,view,1,2025-10-12 00:46:13
U001658,P0074,click,2,2025-02-11 08:01:05
U001570,P0065,add_to_cart,3,2025-07-02 06:26:50
U000164,P0086,conversion,5,2025-10-10 03:46:40
U001671,P0068,add_to_cart,3,2025-05-25 17:43:24
U001004,P0015,click,2,2025-06-05 06:28:33
U000857,P0089,view,1,2025-04-08 12:04:45
U001809,P0098,view,1,2025-04-10 04:53:45
U001647,P0029,view,1,2025-07-20 22:51:13
U000937,P0094,add_to_cart,3,2025-11-07 04:32:40
U000012,P0068,view,1,2025-06-27 17:38:57
U001700,P0039,click,2,2025-10-20 04:40:44
U000351,P0051,click,2,2025-01-15 07:17:15
U000323,P0003,view,1,2025-09-30 01:37:41
U001424,P0075,click,2,2024-12-18 20:08:24
U001953,P0085,view,1,2025-05-12 04:51:11
U001810,P0011,click,2,2025-05-07 18:54:40
U000486,P0041,view,1,2025-07-23 16:01:21
U001310,P0076,click,2,2025-04-17 19:53:20
U000231,P0036,view,1,2025-10-28 04:16:05
U001158,P0078,conversion,5,2024-12-20 06:44:49
U000920,P0003,conversion,5,2025-07-01 19:05:53
U001226,P0022,view,1,2024-12-23 02:33:58
U000696,P0068,view,1,2025-01-11 03:43:55
U000004,P0047,view,1,2025-09-22 14:35:30
U001243,P0067,view,1,2025-06-11 15:18:11
U000556,P0029,click,2,2025-03-18 13:53:24
U001049,P0095,click,2,2024-12-31 22:47:25
U001348,P0031,add_to_cart,3,2025-01-07 13:22:37
U001428,P0018,click,2,2025-06-04 10:32:53
U001420,P0086,add_to_cart,3,2025-02-20 07:18:50
U000154,P0059,click,2,2024-12-12 18:01:55
U000228,P0053,view,1,2025-07-14 08:30:08
U001761,P0000,view,1,2025-06-20 16:23:33
U000771,P0082,view,1,2025-03-31 06:36:32
U000454,P0086,view,1,2024-12-01 12:19:27
U001808,P0082,click,2,2025-02-17 18:14:31
U001768,P0096,click,2,2025-10-07 17:32:34
U001886,P0006,view,1,2025-03-15 08:14:38
U001332,P0032,add_to_cart,3,2025-11-15 22:25:24
U001189,P0092,click,2,2025-10-10 09:06:59
U001845,P0083,click,2,2025-02-28 09:15:42
U000672,P0000,view,1,2025-04-23 09:15:03
U000919,P0099,view,1,2025-08-22 21:11:43
U000974,P0006,add_to_cart,3,2025-04-10 18:07:52
U000319,P0052,click,2,2024-12-19 03:34:45
U000087,P0057,add_to_cart,3,2025-10-27 13:58:00
U000416,P0003,click,2,2025-10-27 04:55:59
U001104,P0004,click,2,2025-01-23 01:36:10
U001839,P0008,view,1,2025-03-14 15:12:38
U000823,P0019,click,2,2024-12-21 19:11:10
U001230,P0053,click,2,2025-06-18 07:24:14
U001333,P0098,view,1,2025-07-04 04:55:06
U000612,P0067,view,1,2025-02-24 12:12:33
U001938,P0003,click,2,2025-10-20 02:34:07
U000039,P0058,view,1,2025-06-11 20:05:01
U001039,P0084,click,2,2025-11-19 15:18:10
U000694,P0072,view,1,2025-07-18 03:27:04
U001324,P0059,click,2,2025-06-04 22:59:20
U000181,P0009,view,1,2025-03-24 00:29:40
U000004,P0054,add_to_cart,3,2025-04-26 19:12:35
U001403,P0014,click,2,2025-07-21 00:24:05
U001811,P0049,add_to_cart,3,2024-12-14 18:12:45
U000351,P0060,view,1,2025-06-22 18:45:27
U000271,P0001,click,2,2025-08-20 15:33:04
U001086,P0017,add_to_cart,3,2025-11-04 02:28:10
U000491,P0079,view,1,2025-01-04 19:38:16
U000116,P0081,click,2,2025-07-07 02:02:47
U000358,P0053,view,1,2025-05-24 16:03:09
U001845,P0033,view,1,2025-11-21 15:00:16
U000447,P0041,add_to_cart,3,2025-11-14 00:55:12
U000781,P0080,click,2,2025-03-04 22:02:43
U001314,P0032,view,1,2025-08-03 10:46:35
U001068,P0087,add_to_cart,3,2024-12-04 09:37:42
U000992,P0000,view,1,2024-12-05 07:02:07
U000022,P0094,click,2,2025-04-03 01:01:23
U001659,P0084,add_to_cart,3,2025-05-05 09:59:55
U000292,P0038,view,1,2025-03-04 01:48:04
U001795,P0047,view,1,2025-02-08 15:06:48
U001221,P0002,click,2,2025-04-01 16:21:48
U001922,P0019,conversion,5,2025-11-02 15:14:03
U000939,P0046,view,1,2025-09-15 18:04:06
U000374,P0070,add_to_cart,3,2024-12-15 19:47:10
U001167,P0057,view,1,2025-01-15 20:28:37
U001671,P0090,view,1,2025-02-10 01:48:19
U001249,P0048,click,2,2025-06-23 05:26:12
U000919,P0000,view,1,2025-10-05 22:59:24
U001544,P0037,view,1,2025-09-03 18:24:07
U000651,P0017,add_to_cart,3,2025-03-30 18:23:35
U001825,P0088,view,1,2025-11-16 16:08:29
U000720,P0045,view,1,2025-09-12 21:10:40
U001564,P0054,view,1,2025-08-07 08:57:13
U001543,P0010,click,2,2025-11-12 01:38:50
U001669,P0056,click,2,2025-10-29 20:17:04
U001595,P0035,click,2,2024-12-16 23:09:24
U001988,P0031,add_to_cart,3,2025-02-22 06:19:28
U001693,P0089,view,1,2025-06-02 10:28:48
U001796,P0065,click,2,2024-12-21 01:48:04
U000243,P0045,add_to_cart,3,2025-10-01 15:31:40
U001167,P0057,conversion,5,2025-06-29 17:44:01
U000509,P0066,view,1,2025-11-08 23:07:20
U001923,P0091,view,1,2025-07-17 15:50:27
U000311,P0025,conversion,5,2025-08-22 19:29:40
U000472,P0054,view,1,2025-10-13 01:00:33
U000825,P0059,click,2,2025-09-16 01:52:55
U001279,P0067,view,1,2025-10-02 08:32:31
U001198,P0009,view,1,2024-12-06 11:48:41
U001190,P0039,click,2,2025-04-06 01:43:38
U000992,P0085,add_to_cart,3,2024-12-20 05:46:22
U000276,P0095,view,1,2025-05-03 09:51:09
U000525,P0023,click,2,2025-07-13 01:21:10
U000792,P0023,view,1,2025-09-05 20:53:22
U000841,P0072,click,2,2025-07-18 14:29:56
U000022,P0049,view,1,2025-11-18 16:30:34
U000148,P0058,add_to_cart,3,2024-12-24 01:23:55
U001165,P0074,view,1,2025-11-02 10:29:10
U000387,P0044,view,1,2025-06-24 21:52:08
U001208,P0076,click,2,2025-05-27 16:41:12
U000316,P0075,add_to_cart,3,2025-01-12 00:54:37
U001235,P0093,click,2,2025-03-07 19:32:02
U000441,P0041,click,2,2025-08-30 16:08:06
U001504,P0061,add_to_cart,3,2024-12-08 23:16:01
U000818,P0071,click,2,2025-01-02 04:08:02
U001454,P0063,view,1,2024-12-06 14:01:47
U000383,P0047,add_to_cart,3,2025-06-03 14:49:47
U000888,P0001,view,1,2025-06-07 21:25:39
U000505,P0032,click,2,2025-02-18 05:38:56
U000100,P0066,add_to_cart,3,2025-08-02 07:47:34
U001653,P0032,add_to_cart,3,2025-04-07 18:51:04
U001665,P0031,view,1,2025-05-09 08:13:46
U000409,P0077,click,2,2025-05-27 05:41:55
U000388,P0097,click,2,2025-03-20 14:16:37
U000316,P0016,view,1,2025-09-22 06:42:39
U000060,P0000,add_to_cart,3,2025-10-18 19:14:07
U000593,P0038,view,1,2025-10-29 03:19:02
U001348,P0089,view,1,2025-02-19 05:02:41
U000816,P0018,add_to_cart,3,2024-12-01 02:04:43
U001483,P0095,add_to_cart,3,2025-11-19 10:03:35
U001959,P0039,click,2,2024-12-14 06:10:24
U001354,P0029,add_to_cart,3,2024-12-02 23:50:54
U001783,P0036,click,2,2025-09-19 04:48:39
U001155,P0009,view,1,2025-09-22 09:19:38
U000242,P0002,view,1,2025-10-03 20:39:57
U001662,P0073,view,1,2025-02-06 22:41:23
U000311,P0081,add_to_cart,3,2025-06-18 05:11:10
U000962,P0016,view,1,2025-07-16 22:28:42
U001255,P0069,view,1,2025-10-22 20:44:19
U000670,P0085,view,1,2025-04-19 02:22:08
U000327,P0095,click,2,2025-08-14 14:21:57
U001924,P0089,view,1,2025-08-15 05:46:51
U001860,P0001,view,1,2025-09-05 08:09:33
U001985,P0090,click,2,2024-11-29 18:52:09
U000113,P0066,view,1,2025-06-25 07:50:55
U000689,P0029,view,1,2025-05-29 00:23:39
U001909,P0062,conversion,5,2024-12-13 00:11:49
U000876,P0077,add_to_cart,3,2025-04-22 02:28:39
U000209,P0079,add_to_cart,3,2025-09-16 02:52:55
U001144,P0079,view,1,2025-04-18 06:13:51
U001874,P0072,add_to_cart,3,2025-08-19 20:11:19
U001694,P0099,click,2,2025-01-10 09:30:36
U001992,P0004,click,2,2025-05-08 15:28:52
U001755,P0047,view,1,2025-08-22 03:09:18
U000269,P0000,view,1,2025-05-07 12:35:25
U001349,P0046,view,1,2025-06-24 04:20:34
U001915,P0000,view,1,2025-01-15 06:19:35
U000836,P0052,view,1,2025-01-06 15:31:35
U001077,P0055,click,2,2025-05-11 20:13:46
U000983,P0019,click,2,2025-01-07 13:59:00
U001334,P0093,click,2,2025-11-06 04:13:35
U001579,P0037,add_to_cart,3,2025-07-19 20:31:00
U000013,P0039,view,1,2025-11-08 15:55:17
U001923,P0039,view,1,2025-04-14 13:30:22
U000246,P0090,view,1,2025-04-08 09:07:30
U000461,P0009,click,2,2025-02-05 23:07:16
U000987,P0084,click,2,2025-04-05 00:22:32
U001741,P0051,view,1,2025-05-11 06:55:09
U000106,P0063,view,1,2025-11-14 07:13:57
U000402,P0082,view,1,2024-12-15 06:05:23
U001016,P0044,view,1,2025-02-23 06:07:13
U000858,P0011,click,2,2025-02-20 20:55:16
U001560,P0084,view,1,2024-12-28 11:37:46
U000092,P0018,click,2,2025-07-09 08:31:32
U001706,P0079,click,2,2024-11-26 15:52:57
U001195,P0076,click,2,2025-02-18 23:10:47
U001209,P0025,click,2,2025-05-02 04:15:44
U000396,P0026,view,1,2025-09-09 01:11:29
U000388,P0038,click,2,2025-09-11 00:39:54
U001659,P0037,add_to_cart,3,2025-11-02 18:05:54
U000635,P0035,add_to_cart,3,2025-10-02 10:50:57
U000586,P0070,click,2,2025-09-26 19:11:39
U001596,P0034,view,1,2025-06-19 00:07:23
U000052,P0056,click,2,2025-07-01 08:48:35
U001094,P0053,add_to_cart,3,2024-12-10 12:54:39
U001586,P0028,view,1,2025-09-30 03:13:26
U000134,P0000,click,2,2024-11-28 13:04:39
U000963,P0052,view,1,2025-10-27 21:32:49
U001592,P0096,click,2,2025-08-29 07:29:08
U001610,P0060,click,2,2025-02-27 19:39:31
U001881,P0088,click,2,2025-10-04 08:23:53
U001599,P0045,view,1,2024-12-14 20:24:25
U001423,P0030,conversion,5,2024-12-22 12:17:08
U000340,P0068,click,2,2024-12-14 18:16:19
U000160,P0034,view,1,2025-01-10 23:17:26
U000394,P0032,view,1,2025-05-12 01:51:00
U001666,P0009,click,2,2025-01-31 21:27:58
U000725,P0065,view,1,2025-03-12 12:11:54
U000709,P0069,click,2,2024-12-09 17:42:27
U001492,P0094,add_to_cart,3,2025-03-24 18:04:42
U000657,P0057,view,1,2025-04-07 13:21:00
U001471,P0079,view,1,2025-07-14 17:08:14
U000749,P0031,click,2,2025-08-04 05:12:11
U000239,P0050,view,1,2025-11-03 13:34:22
U001007,P0060,view,1,2025-02-25 14:44:07
U000583,P0001,click,2,2025-03-16 07:41:49
U001827,P0001,click,2,2025-01-12 03:15:21
U000653,P0039,view,1,2025-07-16 03:41:48
U000565,P0002,conversion,5,2025-04-26 06:09:05
U000509,P0077,add_to_cart,3,2025-05-27 16:01:59
U001457,P0069,view,1,2025-08-05 03:19:45
U000166,P0069,view,1,2025-01-09 06:50:36
U000428,P0075,view,1,2025-08-04 18:04:41
U001574,P0020,click,2,2024-12-22 14:04:36
U001512,P0093,view,1,2024-12-22 10:06:23
U001052,P0047,add_to_cart,3,2025-02-27 22:14:07
U001114,P0070,view,1,2025-11-22 04:27:24
U001942,P0035,click,2,2025-06-21 21:21:46
U001420,P0095,view,1,2025-02-10 16:58:34
U000910,P0068,click,2,2025-06-02 23:17:16
U000310,P0050,view,1,2025-08-23 15:40:04
U001245,P0089,view,1,2025-09-04 06:56:50
U001988,P0048,view,1,2025-10-04 15:52:55
U000895,P0090,click,2,2025-04-10 09:18:20
U001775,P0026,click,2,2025-11-06 08:49:33
U000701,P0092,view,1,2025-11-13 03:34:16
U000409,P0007,add_to_cart,3,2025-10-22 06:26:16
U001238,P0059,view,1,2025-02-16 07:26:21
U001740,P0002,click,2,2025-05-14 00:19:21
U001038,P0006,click,2,2025-08-26 17:06:08
U001721,P0055,view,1,2025-03-20 07:45:28
U001035,P0092,conversion,5,2025-04-14 06:16:56
U001143,P0061,conversion,5,2025-09-21 18:16:56
U000087,P0076,view,1,2025-06-24 21:41:16
U001391,P0091,view,1,2025-03-16 10:13:12
U001432,P0078,view,1,2025-10-26 05:36:33
U001718,P0092,add_to_cart,3,2025-08-03 14:36:55
U001288,P0036,add_to_cart,3,2025-02-25 14:22:33
U000161,P0011,view,1,2025-06-15 08:45:24
U001753,P0018,add_to_cart,3,2025-11-04 13:22:32
U000775,P0012,view,1,2025-03-06 15:49:20
U001100,P0035,click,2,2025-03-26 14:11:37
U001148,P0006,view,1,2025-08-20 17:54:59
U001639,P0051,view,1,2025-06-21 00:36:19
U001347,P0015,view,1,2025-06-06 06:39:51
U001343,P0051,view,1,2025-01-02 07:05:17
U000931,P0087,click,2,2024-12-13 17:30:23
U000325,P0018,view,1,2025-04-06 09:05:22
U000462,P0076,add_to_cart,3,2025-11-07 10:47:09
U001388,P0000,view,1,2025-05-01 07:27:43
U001949,P0034,view,1,2025-08-23 17:57:54
U000570,P0037,view,1,2025-07-22 06:28:41
U001429,P0007,add_to_cart,3,2025-05-30 13:59:50
U001390,P0086,click,2,2025-03-11 09:59:15
U001881,P0081,add_to_cart,3,2024-12-23 05:23:00
U000163,P0056,click,2,2025-02-09 19:28:57
U000592,P0049,click,2,2025-11-11 23:07:40
U001685,P0079,click,2,2025-01-15 00:22:16
U001493,P0031,click,2,2025-10-15 12:51:56
U000862,P0062,add_to_cart,3,2025-06-13 02:14:16
U000835,P0016,add_to_cart,3,2025-02-20 06:57:49
U000368,P0031,view,1,2025-03-21 04:27:08
U001554,P0073,view,1,2025-09-06 21:18:10
U000005,P0046,view,1,2025-06-25 12:13:35
U000027,P0017,click,2,2025-02-12 14:43:42
U000150,P0094,click,2,2025-01-09 10:18:28
U000033,P0016,view,1,2025-04-16 09:08:21
U001664,P0071,add_to_cart,3,2025-08-31 06:52:15
U000012,P0027,add_to_cart,3,2025-10-05 19:25:24
U001058,P0051,view,1,2025-09-24 18:20:48
U001900,P0006,view,1,2025-01-16 21:23:15
U000085,P0050,view,1,2024-12-06 16:31:26
U000888,P0001,view,1,2025-02-22 01:33:09
U000264,P0093,click,2,2025-08-20 23:13:54
U001312,P0011,click,2,2025-05-12 17:53:45
U000878,P0034,add_to_cart,3,2025-08-02 03:47:43
U001277,P0069,click,2,2025-09-15 12:59:54
U000022,P0027,click,2,2025-05-17 23:35:26
U001213,P0015,conversion,5,2025-01-06 02:59:39
U000120,P0094,view,1,2024-12-01 00:38:49
U000059,P0018,view,1,2025-06-04 12:22:04
U000047,P0077,view,1,2025-10-13 13:19:44
U000323,P0088,view,1,2024-12-05 20:50:36
U001930,P0058,click,2,2025-03-07 17:34:42
U001164,P0059,click,2,2025-03-10 17:03:22
U000750,P0029,add_to_cart,3,2025-07-09 05:00:31
U001176,P0083,add_to_cart,3,2025-04-20 22:59:56
U001984,P0050,view,1,2025-03-19 10:15:49
U001276,P0091,click,2,2025-10-10 00:04:43
U000088,P0017,add_to_cart,3,2024-12-25 13:44:51
U000949,P0044,add_to_cart,3,2024-12-15 22:50:39
U001940,P0063,add_to_cart,3,2025-03-11 03:32:36
U001354,P0041,view,1,2025-10-20 15:25:20
U000559,P0080,click,2,2025-07-17 13:28:25
U000280,P0005,view,1,2025-04-20 20:45:30
U001530,P0071,conversion,5,2025-06-03 03:16:46
U000576,P0088,view,1,2024-11-30 01:53:36
U000674,P0028,click,2,2025-10-23 19:50:18
U000254,P0071,view,1,2025-04-20 08:11:36
U001149,P0015,click,2,2025-04-21 03:32:03
U001219,P0049,view,1,2025-05-14 04:46:37
U000717,P0067,view,1,2024-12-10 00:11:45
U001815,P0036,click,2,2025-02-17 22:13:27
U000815,P0051,view,1,2025-02-10 15:45:24
