user_idx,product_idx,implicit_rating,interaction_type
1383,82,3,add_to_cart
969,97,1,view
342,54,1,view
282,47,2,click
4,55,3,add_to_cart
28,5,1,view
829,24,3,add_to_cart
1356,45,2,click
1625,51,3,add_to_cart
1629,33,3,add_to_cart
1492,9,1,view
917,34,1,view
994,82,2,click
213,66,3,add_to_cart
1202,89,2,click
1391,62,2,click
1717,69,2,click
1724,76,2,click
527,76,3,add_to_cart
1036,54,1,view
1515,79,3,add_to_cart
1666,40,1,view
577,76,2,click
1355,26,1,view
853,99,3,add_to_cart
607,27,1,view
1526,28,5,conversion
526,48,1,view
206,20,2,click
1199,90,3,add_to_cart
1092,83,1,view
1775,13,1,view
590,71,3,add_to_cart
466,32,1,view
1433,9,1,view
922,55,2,click
1882,20,1,view
395,75,5,conversion
1440,38,3,add_to_cart
614,22,3,add_to_cart
1902,81,1,view
814,91,1,view
1032,89,1,view
1735,65,2,click
1077,18,3,add_to_cart
263,26,1,view
1316,69,2,click
118,42,2,click
1991,37,1,view
1069,6,1,view
157,93,1,view
1481,32,2,click
757,51,1,view
1531,73,2,click
1991,34,1,view
1542,86,1,view
877,87,1,view
551,72,2,click
792,24,3,add_to_cart
1109,30,5,conversion
1753,79,3,add_to_cart
910,19,1,view
1646,15,1,view
1112,7,2,click
288,53,1,view
820,16,1,view
857,41,1,view
652,93,1,view
1037,52,5,conversion
676,63,2,click
1070,51,1,view
1539,97,1,view
1010,45,1,view
1978,22,1,view
882,35,1,view
107,49,2,click
691,66,2,click
849,67,3,add_to_cart
596,87,1,view
146,53,1,view
522,41,1,view
358,32,3,add_to_cart
532,8,2,click
1205,78,1,view
606,0,1,view
1736,25,1,view
832,68,5,conversion
34,65,2,click
1713,40,3,add_to_cart
1776,5,2,click
926,2,5,conversion
836,24,1,view
1274,38,3,add_to_cart
548,19,3,add_to_cart
1049,82,1,view
355,5,2,click
681,93,1,view
1252,94,2,click
62,77,2,click
569,95,1,view
551,85,2,click
1195,98,1,view
135,77,1,view
992,73,3,add_to_cart
276,34,1,view
313,71,1,view
429,46,1,view
553,67,1,view
650,5,1,view
724,96,2,click
1539,88,1,view
1043,1,2,click
1020,81,2,click
456,73,1,view
38,43,2,click
1286,97,2,click
287,84,5,conversion
2,21,2,click
513,34,1,view
1785,5,3,add_to_cart
1985,11,1,view
1086,76,5,conversion
286,42,2,click
1250,2,1,view
1729,39,1,view
465,12,2,click
901,85,1,view
585,68,1,view
742,78,1,view
1942,14,2,click
136,65,3,add_to_cart
1511,34,5,conversion
1406,66,2,click
412,0,2,click
1545,92,1,view
1241,40,2,click
1064,50,2,click
1650,35,1,view
860,20,1,view
1569,28,1,view
1825,54,1,view
1316,46,2,click
771,91,2,click
573,21,1,view
1717,61,1,view
1057,26,1,view
908,24,2,click
786,51,1,view
1209,27,2,click
1315,87,1,view
188,67,3,add_to_cart
1634,97,1,view
1107,64,1,view
1595,18,3,add_to_cart
1686,46,3,add_to_cart
1153,39,1,view
1123,75,3,add_to_cart
1911,53,3,add_to_cart
482,17,1,view
295,28,2,click
243,57,2,click
1937,74,1,view
310,21,1,view
1391,73,1,view
1450,97,5,conversion
647,34,3,add_to_cart
1463,69,2,click
917,7,2,click
1130,35,3,add_to_cart
914,74,1,view
531,9,2,click
911,53,1,view
642,25,2,click
158,69,2,click
1403,5,3,add_to_cart
1533,26,1,view
135,45,2,click
656,63,2,click
1142,74,1,view
1044,77,2,click
1284,49,1,view
1693,70,1,view
539,70,2,click
841,26,2,click
1763,19,5,conversion
1403,61,1,view
309,30,2,click
1395,13,1,view
1916,80,2,click
1234,3,2,click
683,94,1,view
1799,69,1,view
1901,72,2,click
1105,66,2,click
1735,83,2,click
201,65,2,click
1670,3,2,click
1000,0,3,add_to_cart
794,91,2,click
1977,76,1,view
242,6,1,view
270,28,1,view
300,75,2,click
793,70,2,click
473,28,1,view
1446,65,2,click
1739,55,2,click
1244,58,3,add_to_cart
496,91,1,view
861,62,1,view
1046,78,1,view
1062,93,3,add_to_cart
1995,24,1,view
1414,57,1,view
997,56,1,view
207,98,1,view
1649,84,3,add_to_cart
446,12,1,view
696,80,1,view
1728,98,1,view
1384,4,1,view
1318,11,2,click
1265,77,2,click
1513,28,2,click
1455,35,1,view
637,47,5,conversion
1100,26,1,view
156,39,1,view
1818,61,5,conversion
1334,89,1,view
312,29,5,conversion
1624,41,3,add_to_cart
406,51,2,click
909,14,1,view
1536,50,3,add_to_cart
1590,68,2,click
1523,4,2,click
896,57,2,click
1101,6,3,add_to_cart
291,29,2,click
619,99,2,click
731,54,2,click
539,52,5,conversion
1176,37,1,view
1559,29,3,add_to_cart
866,92,3,add_to_cart
1953,38,3,add_to_cart
135,55,1,view
275,78,1,view
447,97,1,view
1355,26,3,add_to_cart
727,74,3,add_to_cart
749,57,2,click
328,76,3,add_to_cart
1370,18,2,click
478,13,2,click
1969,71,2,click
426,90,1,view
1156,11,1,view
754,90,2,click
1315,20,5,conversion
464,29,1,view
185,48,3,add_to_cart
1508,47,1,view
710,80,2,click
1100,31,2,click
1632,49,1,view
955,26,1,view
1627,49,3,add_to_cart
1452,32,1,view
1489,15,1,view
1294,73,1,view
580,83,1,view
1284,62,1,view
1908,78,1,view
130,56,1,view
26,20,3,add_to_cart
157,65,2,click
828,72,2,click
1322,36,3,add_to_cart
202,29,2,click
614,35,2,click
791,89,3,add_to_cart
1444,75,1,view
1151,26,2,click
1660,57,1,view
1507,16,2,click
1472,16,2,click
591,85,2,click
494,25,2,click
58,19,1,view
1746,81,1,view
1910,95,1,view
1486,82,2,click
1448,23,1,view
1824,24,1,view
926,58,1,view
1528,48,5,conversion
847,55,5,conversion
3,17,5,conversion
1529,50,3,add_to_cart
569,22,3,add_to_cart
1887,4,1,view
1738,16,1,view
1431,28,1,view
1205,69,1,view
1842,26,2,click
1990,54,2,click
1824,53,1,view
1264,94,1,view
971,57,2,click
670,19,2,click
565,51,1,view
601,3,2,click
432,31,2,click
717,8,1,view
1743,50,3,add_to_cart
889,39,1,view
1656,48,3,add_to_cart
225,70,1,view
1002,96,1,view
446,8,2,click
1602,96,1,view
1852,82,1,view
1254,81,1,view
1193,97,1,view
374,62,2,click
769,33,3,add_to_cart
611,77,1,view
443,70,1,view
1992,22,2,click
685,43,1,view
1478,26,3,add_to_cart
1601,34,2,click
1895,87,1,view
1125,51,1,view
369,68,3,add_to_cart
468,73,1,view
960,96,1,view
478,8,1,view
739,35,1,view
1513,89,1,view
1406,61,1,view
1698,25,1,view
190,14,1,view
1600,75,1,view
1058,59,2,click
648,27,1,view
1791,88,1,view
28,74,1,view
499,56,1,view
891,54,1,view
397,6,2,click
1647,47,2,click
122,12,2,click
1097,61,5,conversion
175,39,1,view
172,41,1,view
132,32,1,view
985,68,1,view
1292,13,3,add_to_cart
30,62,2,click
158,70,1,view
92,78,2,click
1292,67,1,view
616,16,1,view
930,6,1,view
1122,83,3,add_to_cart
292,54,3,add_to_cart
1344,25,1,view
1656,92,1,view
1929,33,1,view
1521,25,1,view
68,6,1,view
111,23,5,conversion
884,42,5,conversion
1415,42,3,add_to_cart
38,86,1,view
1701,17,1,view
1517,12,1,view
1614,19,1,view
837,61,1,view
645,9,1,view
1512,75,2,click
39,12,5,conversion
822,54,3,add_to_cart
421,94,2,click
263,17,3,add_to_cart
569,4,1,view
654,29,3,add_to_cart
1202,16,1,view
360,6,1,view
286,83,1,view
1967,84,2,click
1551,5,3,add_to_cart
233,97,1,view
1094,39,1,view
1179,12,1,view
1314,22,1,view
1058,48,5,conversion
239,27,1,view
1501,76,1,view
1704,52,2,click
682,16,1,view
380,64,1,view
1582,38,2,click
876,0,1,view
1195,65,1,view
395,34,1,view
111,93,3,add_to_cart
1947,45,1,view
1536,58,2,click
969,80,3,add_to_cart
1681,31,1,view
1173,70,2,click
738,22,2,click
1700,29,1,view
1709,99,1,view
1409,22,5,conversion
1965,51,1,view
680,72,3,add_to_cart
547,62,2,click
798,20,1,view
504,81,2,click
1268,53,1,view
215,34,1,view
756,28,1,view
1738,74,2,click
326,36,3,add_to_cart
1592,34,3,add_to_cart
806,55,2,click
1365,29,1,view
1149,74,2,click
1433,52,1,view
1298,98,2,click
1819,43,2,click
315,37,1,view
1865,90,2,click
795,63,3,add_to_cart
308,38,1,view
972,10,1,view
937,82,2,click
856,25,2,click
1120,28,1,view
435,84,1,view
1123,42,2,click
878,31,2,click
53,52,2,click
805,93,2,click
606,72,1,view
1308,30,2,click
1540,97,2,click
1346,9,1,view
725,28,2,click
1024,10,1,view
1836,65,2,click
1422,59,1,view
501,2,1,view
426,60,1,view
120,60,2,click
1587,98,1,view
195,35,2,click
867,61,5,conversion
1851,91,1,view
1835,17,1,view
563,73,1,view
269,15,5,conversion
815,25,2,click
609,98,1,view
376,41,2,click
1716,18,2,click
1702,81,1,view
1725,89,1,view
1537,51,1,view
1671,24,2,click
942,17,2,click
1198,75,2,click
615,1,1,view
1680,73,1,view
1733,85,1,view
1367,14,1,view
847,89,3,add_to_cart
1471,37,2,click
181,79,1,view
1376,3,1,view
1820,70,1,view
673,28,2,click
67,13,5,conversion
220,21,1,view
1583,73,1,view
821,99,2,click
1162,77,1,view
1198,4,2,click
166,24,1,view
557,34,1,view
1879,85,1,view
987,84,3,add_to_cart
1959,87,1,view
1627,12,1,view
1690,72,2,click
1415,33,1,view
127,9,3,add_to_cart
1010,76,1,view
151,32,3,add_to_cart
186,13,1,view
1997,36,2,click
1454,75,2,click
170,98,1,view
1737,39,2,click
1889,20,3,add_to_cart
79,19,2,click
1701,53,3,add_to_cart
1896,15,1,view
1114,4,2,click
148,79,2,click
504,37,1,view
1955,98,1,view
1027,95,3,add_to_cart
619,70,1,view
319,7,1,view
404,9,1,view
1424,61,2,click
1374,12,1,view
1923,75,1,view
1885,69,1,view
163,41,2,click
202,89,3,add_to_cart
1619,63,1,view
1795,17,2,click
200,74,2,click
1896,2,5,conversion
621,59,2,click
8,20,5,conversion
1066,71,3,add_to_cart
180,37,1,view
271,68,1,view
1294,38,1,view
1860,62,3,add_to_cart
153,98,3,add_to_cart
436,55,1,view
1044,47,1,view
603,54,1,view
146,30,2,click
1974,10,1,view
1304,63,1,view
1987,14,2,click
776,15,2,click
586,21,1,view
310,15,1,view
1796,6,1,view
486,10,3,add_to_cart
446,42,1,view
1222,84,1,view
1355,23,1,view
832,70,1,view
705,43,1,view
661,22,2,click
1017,94,1,view
153,0,1,view
744,36,1,view
1656,8,3,add_to_cart
955,74,2,click
1443,78,1,view
1076,45,1,view
1238,36,2,click
1944,76,1,view
119,3,1,view
1210,80,2,click
697,55,1,view
1923,84,3,add_to_cart
426,46,1,view
1033,37,3,add_to_cart
1744,23,1,view
1483,11,1,view
798,51,1,view
1338,46,1,view
53,33,1,view
16,60,1,view
87,10,1,view
1339,35,1,view
455,0,5,conversion
774,65,2,click
1968,53,3,add_to_cart
533,5,2,click
1048,56,2,click
210,0,1,view
1306,52,1,view
1227,7,2,click
1990,97,1,view
277,68,1,view
966,52,1,view
1027,92,1,view
719,84,1,view
469,18,2,click
370,22,2,click
581,1,2,click
964,41,3,add_to_cart
1077,24,1,view
1241,75,2,click
65,0,1,view
79,92,2,click
548,57,2,click
237,29,1,view
1601,13,2,click
1916,31,1,view
60,99,1,view
652,99,3,add_to_cart
1899,18,1,view
1317,67,2,click
1891,0,2,click
894,37,1,view
1434,85,1,view
1002,71,5,conversion
1226,97,1,view
492,3,1,view
1106,2,3,add_to_cart
48,38,1,view
589,91,3,add_to_cart
496,38,1,view
681,97,1,view
1560,65,2,click
195,83,1,view
961,71,1,view
930,36,2,click
1287,16,2,click
358,10,2,click
1380,71,3,add_to_cart
457,2,1,view
1548,44,1,view
1869,71,2,click
1982,3,2,click
465,59,2,click
1583,14,2,click
199,28,3,add_to_cart
1270,92,3,add_to_cart
910,32,3,add_to_cart
1851,30,3,add_to_cart
824,76,2,click
653,42,2,click
1961,44,3,add_to_cart
1606,47,2,click
626,89,2,click
1115,97,1,view
1179,94,1,view
858,77,5,conversion
1160,81,1,view
610,45,3,add_to_cart
1064,77,3,add_to_cart
878,1,1,view
1490,6,1,view
860,58,1,view
926,96,1,view
909,5,1,view
651,18,1,view
190,28,1,view
1147,8,1,view
1840,70,1,view
732,28,2,click
1048,35,1,view
1480,51,2,click
329,81,2,click
814,37,1,view
941,99,3,add_to_cart
1760,23,1,view
1794,1,2,click
1383,23,1,view
288,32,1,view
617,65,1,view
65,35,1,view
1452,16,1,view
1474,42,1,view
1929,50,2,click
670,68,1,view
939,36,3,add_to_cart
1197,3,1,view
1708,63,2,click
775,1,1,view
336,47,1,view
489,97,1,view
1345,18,2,click
692,86,2,click
734,23,3,add_to_cart
1737,10,1,view
1101,17,2,click
463,5,1,view
1867,17,2,click
803,23,3,add_to_cart
1413,79,2,click
906,20,1,view
605,20,2,click
1698,16,1,view
178,52,1,view
1899,98,1,view
244,45,2,click
1209,22,3,add_to_cart
783,77,1,view
1758,0,1,view
258,45,2,click
1988,27,1,view
472,75,1,view
92,38,2,click
1920,45,1,view
309,5,1,view
1375,74,1,view
1180,30,2,click
433,47,2,click
1002,77,1,view
1236,7,1,view
1323,2,1,view
1191,82,1,view
203,48,1,view
1723,43,1,view
1470,86,1,view
1008,8,2,click
754,45,5,conversion
633,0,2,click
1186,79,3,add_to_cart
292,29,1,view
1625,99,1,view
1646,27,1,view
479,10,5,conversion
1333,80,1,view
1876,68,2,click
583,42,1,view
903,93,1,view
501,56,1,view
1515,15,2,click
1935,96,1,view
1387,78,2,click
213,10,2,click
1994,63,1,view
861,91,1,view
119,44,1,view
964,82,3,add_to_cart
856,8,1,view
1605,73,1,view
177,89,2,click
976,70,1,view
1356,9,2,click
1279,7,1,view
503,8,2,click
800,61,2,click
1392,56,1,view
1288,61,2,click
418,42,1,view
309,25,2,click
252,69,1,view
318,9,3,add_to_cart
775,81,2,click
582,82,2,click
848,28,3,add_to_cart
171,10,1,view
311,77,1,view
44,5,1,view
1528,31,1,view
689,98,3,add_to_cart
1166,96,2,click
1859,89,1,view
498,89,2,click
424,18,1,view
705,76,2,click
1028,48,1,view
427,16,5,conversion
1546,68,2,click
211,62,2,click
413,87,1,view
701,72,1,view
698,26,3,add_to_cart
285,5,1,view
1595,35,2,click
62,49,3,add_to_cart
335,89,1,view
599,23,1,view
1773,28,3,add_to_cart
755,8,3,add_to_cart
999,23,5,conversion
647,44,1,view
1654,31,1,view
1708,46,2,click
643,96,1,view
961,52,1,view
903,65,1,view
872,20,1,view
1667,73,1,view
752,15,1,view
833,80,1,view
11,52,2,click
1987,72,1,view
784,68,3,add_to_cart
1758,14,1,view
1376,6,3,add_to_cart
1568,16,2,click
1793,53,2,click
367,76,3,add_to_cart
1514,40,2,click
1257,56,2,click
441,32,2,click
551,17,1,view
1178,14,1,view
1779,84,1,view
8,23,1,view
401,37,3,add_to_cart
945,70,5,conversion
1412,89,2,click
1431,0,1,view
706,63,2,click
949,17,1,view
1769,66,1,view
1342,6,1,view
416,29,2,click
1084,17,1,view
927,71,2,click
1939,18,2,click
395,56,2,click
1803,19,2,click
1897,72,2,click
552,40,1,view
1889,50,1,view
1568,93,1,view
809,25,1,view
449,85,1,view
1767,66,1,view
8,14,1,view
283,19,1,view
1943,6,3,add_to_cart
1474,86,2,click
1030,34,1,view
1673,32,2,click
1781,69,1,view
1541,27,1,view
924,86,2,click
46,65,1,view
1415,69,2,click
1021,92,2,click
175,89,1,view
17,42,2,click
518,77,3,add_to_cart
1824,55,3,add_to_cart
1227,17,1,view
758,53,1,view
1464,6,1,view
384,18,1,view
756,97,3,add_to_cart
1859,72,3,add_to_cart
766,6,3,add_to_cart
1984,0,1,view
1840,42,1,view
224,60,1,view
1842,67,2,click
1832,90,2,click
1107,6,1,view
1072,93,2,click
1308,96,2,click
73,36,1,view
139,7,1,view
556,30,1,view
830,49,3,add_to_cart
696,9,2,click
1707,42,1,view
1299,83,1,view
1054,82,1,view
635,58,1,view
1035,6,1,view
1278,81,1,view
1888,51,2,click
650,48,1,view
225,62,3,add_to_cart
923,70,1,view
186,77,1,view
1819,59,2,click
1345,13,1,view
1241,67,2,click
1322,90,1,view
1437,13,1,view
218,46,2,click
797,54,5,conversion
1059,54,1,view
1164,73,1,view
1703,49,1,view
1186,94,2,click
413,84,1,view
847,8,1,view
85,92,1,view
57,42,5,conversion
1098,26,1,view
523,45,2,click
137,75,1,view
670,56,2,click
1117,47,1,view
1949,30,5,conversion
1184,83,2,click
1558,65,1,view
326,49,1,view
290,12,1,view
1590,89,1,view
1145,5,1,view
676,69,3,add_to_cart
1902,54,1,view
993,77,3,add_to_cart
8,99,1,view
310,65,1,view
322,59,1,view
1544,49,1,view
1147,82,1,view
648,8,2,click
1660,94,2,click
337,40,1,view
1060,47,3,add_to_cart
873,13,5,conversion
9,69,1,view
390,0,2,click
1155,60,1,view
1478,1,2,click
1567,28,2,click
1464,21,5,conversion
1624,60,1,view
1883,95,5,conversion
237,15,3,add_to_cart
1026,37,1,view
262,88,2,click
1336,64,3,add_to_cart
406,0,2,click
125,1,1,view
169,18,1,view
1694,18,2,click
570,18,1,view
1382,37,1,view
1819,86,5,conversion
714,94,2,click
1738,88,2,click
961,12,2,click
1708,91,3,add_to_cart
1914,15,2,click
1193,80,1,view
770,46,2,click
889,44,2,click
824,98,1,view
606,5,2,click
1481,87,1,view
1750,30,1,view
1595,34,1,view
1259,91,1,view
330,36,3,add_to_cart
1381,48,2,click
746,25,2,click
1278,25,5,conversion
373,16,3,add_to_cart
1186,9,2,click
499,79,2,click
939,2,1,view
582,61,2,click
862,6,2,click
685,63,2,click
1201,14,1,view
1934,42,1,view
1437,12,1,view
812,90,3,add_to_cart
310,53,1,view
1032,4,1,view
714,71,2,click
427,85,1,view
959,43,2,click
1768,71,3,add_to_cart
416,28,1,view
1039,64,2,click
733,62,3,add_to_cart
1229,23,1,view
1168,51,1,view
186,32,1,view
1987,90,2,click
846,81,1,view
580,86,3,add_to_cart
1663,19,1,view
425,11,3,add_to_cart
1945,63,2,click
1673,84,1,view
747,18,2,click
290,39,1,view
682,33,3,add_to_cart
1212,21,5,conversion
1020,85,1,view
5,5,3,add_to_cart
1411,94,2,click
289,2,2,click
1360,6,1,view
1365,95,1,view
35,40,1,view
49,71,2,click
573,26,3,add_to_cart
1014,14,1,view
1334,25,2,click
1800,82,2,click
405,30,1,view
861,83,3,add_to_cart
781,76,2,click
1705,25,3,add_to_cart
183,7,1,view
77,75,1,view
1680,76,2,click
135,70,1,view
233,93,1,view
1926,39,3,add_to_cart
1088,5,1,view
1318,29,1,view
1949,35,1,view
1113,76,2,click
1279,87,1,view
1514,29,1,view
537,90,1,view
908,53,1,view
496,98,1,view
348,68,3,add_to_cart
50,65,2,click
168,17,5,conversion
1381,81,1,view
136,44,3,add_to_cart
1771,97,2,click
1597,58,3,add_to_cart
525,98,1,view
7,44,3,add_to_cart
451,9,5,conversion
1767,11,1,view
714,87,2,click
434,86,2,click
500,1,3,add_to_cart
886,63,3,add_to_cart
1238,57,2,click
594,17,1,view
1197,15,2,click
286,85,1,view
476,60,5,conversion
1502,45,2,click
1551,93,1,view
1663,62,1,view
1413,12,2,click
980,50,3,add_to_cart
256,84,2,click
1659,27,1,view
483,55,2,click
1855,85,2,click
50,11,2,click
812,99,2,click
330,58,3,add_to_cart
352,75,1,view
870,55,1,view
1054,88,2,click
1167,89,2,click
916,82,1,view
1944,50,5,conversion
665,21,1,view
1877,82,2,click
1826,91,2,click
1247,0,1,view
1189,74,1,view
651,72,2,click
277,41,1,view
976,61,1,view
888,41,5,conversion
1712,63,1,view
51,70,3,add_to_cart
1868,71,1,view
1519,68,1,view
60,9,3,add_to_cart
1927,37,1,view
902,13,3,add_to_cart
1598,49,1,view
1129,74,1,view
143,17,2,click
1943,45,3,add_to_cart
718,11,2,click
903,10,2,click
1723,39,2,click
80,7,3,add_to_cart
739,99,1,view
1471,77,1,view
552,76,2,click
370,66,3,add_to_cart
1149,62,1,view
948,6,2,click
1315,2,2,click
1207,25,1,view
208,93,3,add_to_cart
696,81,1,view
1318,64,1,view
1281,4,1,view
350,73,2,click
47,51,2,click
1230,44,1,view
371,20,1,view
387,52,2,click
1681,15,2,click
32,49,1,view
85,1,2,click
1020,81,1,view
1925,17,3,add_to_cart
1608,22,3,add_to_cart
1333,90,1,view
531,89,3,add_to_cart
924,46,1,view
1935,94,2,click
50,89,3,add_to_cart
1013,88,1,view
1314,97,1,view
800,84,5,conversion
752,52,2,click
1860,63,1,view
1475,48,2,click
1009,26,1,view
622,32,3,add_to_cart
448,32,1,view
134,35,1,view
878,70,5,conversion
1357,53,1,view
1789,65,1,view
1530,34,2,click
1610,37,2,click
1753,29,2,click
1898,45,2,click
1934,54,2,click
1750,53,3,add_to_cart
442,55,5,conversion
1699,38,2,click
492,19,1,view
1357,58,1,view
1074,60,1,view
1040,77,1,view
325,98,3,add_to_cart
836,98,3,add_to_cart
1148,27,2,click
1328,32,1,view
1784,93,1,view
1222,88,1,view
1096,4,1,view
1562,92,2,click
653,7,1,view
1476,4,2,click
1089,34,1,view
338,93,3,add_to_cart
104,58,1,view
352,97,2,click
401,72,1,view
957,57,1,view
1512,62,3,add_to_cart
1729,75,1,view
1300,44,2,click
1985,87,1,view
1151,3,1,view
282,42,2,click
719,14,1,view
1385,16,2,click
1302,0,1,view
703,2,2,click
1964,71,1,view
429,43,1,view
132,17,3,add_to_cart
1221,33,2,click
1406,86,2,click
1688,28,2,click
1270,97,1,view
161,92,2,click
205,14,1,view
1345,45,2,click
562,21,1,view
378,58,3,add_to_cart
305,70,1,view
1383,48,3,add_to_cart
1650,85,1,view
1417,6,2,click
1015,28,2,click
1134,91,2,click
713,37,1,view
164,33,2,click
883,5,2,click
1687,80,1,view
475,41,1,view
976,85,3,add_to_cart
623,44,3,add_to_cart
640,96,2,click
1410,58,2,click
1891,97,1,view
970,23,2,click
220,53,1,view
506,56,1,view
195,17,3,add_to_cart
1367,40,3,add_to_cart
767,54,2,click
1561,95,1,view
871,32,3,add_to_cart
355,96,1,view
1052,32,2,click
1046,83,1,view
327,1,2,click
1910,7,1,view
479,10,2,click
883,30,1,view
1728,30,3,add_to_cart
1224,43,3,add_to_cart
892,95,1,view
121,39,1,view
1458,42,2,click
1682,75,2,click
1879,16,3,add_to_cart
1441,92,1,view
466,86,3,add_to_cart
1940,22,5,conversion
440,35,2,click
1695,99,2,click
1138,67,5,conversion
631,64,1,view
1916,11,2,click
1331,19,1,view
756,77,3,add_to_cart
820,38,1,view
1759,86,1,view
359,92,1,view
504,32,1,view
740,98,1,view
775,59,1,view
1248,8,1,view
678,37,2,click
1532,36,2,click
397,10,2,click
1448,25,2,click
509,55,3,add_to_cart
762,28,3,add_to_cart
173,4,2,click
1752,20,2,click
1198,61,1,view
1388,82,1,view
32,52,1,view
1197,14,3,add_to_cart
1917,59,2,click
798,43,3,add_to_cart
1863,57,1,view
331,65,1,view
875,18,2,click
170,95,1,view
1031,62,1,view
1266,19,1,view
1215,70,1,view
1161,9,2,click
906,27,2,click
891,99,1,view
1582,3,1,view
1156,65,2,click
998,0,1,view
598,44,3,add_to_cart
1516,79,3,add_to_cart
165,47,3,add_to_cart
115,32,1,view
104,1,3,add_to_cart
363,0,1,view
1323,48,2,click
1066,31,2,click
1136,78,1,view
436,95,3,add_to_cart
1306,44,3,add_to_cart
348,76,1,view
818,57,2,click
96,30,2,click
97,34,1,view
1599,92,2,click
559,52,2,click
940,86,1,view
1280,8,2,click
1481,18,1,view
868,69,2,click
91,9,3,add_to_cart
1700,70,2,click
914,22,1,view
1784,96,1,view
499,31,1,view
123,12,2,click
327,19,1,view
481,68,2,click
346,46,2,click
355,4,2,click
1515,25,2,click
157,96,2,click
1071,15,2,click
1304,52,1,view
1722,1,1,view
1157,86,2,click
176,83,3,add_to_cart
980,31,2,click
1229,1,1,view
1045,75,2,click
1327,62,1,view
377,5,1,view
724,16,1,view
1431,91,1,view
103,60,3,add_to_cart
935,14,1,view
550,71,1,view
1626,3,2,click
1374,68,3,add_to_cart
656,13,1,view
939,0,2,click
165,97,1,view
1599,74,2,click
1274,33,2,click
622,46,1,view
744,53,2,click
290,78,1,view
693,49,3,add_to_cart
1228,23,1,view
1020,10,1,view
913,93,2,click
238,88,2,click
1026,64,1,view
289,54,1,view
725,51,1,view
1519,51,2,click
781,99,1,view
448,3,1,view
1012,26,1,view
400,69,3,add_to_cart
1074,61,2,click
1685,5,1,view
286,27,2,click
1899,91,2,click
591,85,1,view
140,38,1,view
800,48,1,view
868,26,2,click
1,37,5,conversion
226,9,3,add_to_cart
852,99,1,view
